"gene_id"	"adj.pval"	"iso"	"gene"	"GO"	"kog"	"chr"	"start"	"end"
"comp41188_c0_seq1"	5.919956385802e-05	"isogroup41188"	NA	NA	NA	"Segkk936_pilon"	5214	5535
"comp4929_c0_seq1"	6.09779481610619e-05	"isogroup4929"	"DNA polymerase epsilon subunit 4 [EC:2.7.7.7] E=2e-60"	"GO:0003893"	NA	"Segkk2189_pilon"	20131	28611
"comp2294_c0_seq1"	6.09947354011888e-05	"isogroup2294"	"PolyC-binding hnRNP-K protein HRB57A/hnRNP, contains KH domain ; heterogeneous nuclear ribonucleoprotein K E=1e-54"	"GO:0003676"	"RNA processing and modification "	"Segkk345_pilon"	1530	6790
"comp6476_c0_seq1"	6.39218508911014e-05	"isogroup6476"	"Cysteine dioxygenase CDO1 ; cysteine dioxygenase [EC:1.13.11.20] E=1e-123"	"GO:0005506;GO:0017172;GO:0046439"	"Amino acid transport and metabolism"	"Segkk2779_pilon"	100912	104824
"comp12691_c0_seq1"	6.4052236637127e-05	"isogroup12691"	"Mitogen-activated protein kinase (MAPK) kinase MKK3/MKK6 ; mitogen-activated protein kinase kinase 5 [EC:2.7.12.2] E=4e-33"	"GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557"	"Signal transduction mechanisms"	"Segkk1675_pilon"	43157	52427
"comp88576_c0_seq1"	6.4052236637127e-05	"isogroup88576"	"Serine palmitoyltransferase"	"GO:0008152;GO:0016740;GO:0009058;GO:0016769;GO:0004758;GO:0017059"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3741_pilon"	161536	229449
"comp80820_c0_seq1"	6.63285481435365e-05	"isogroup80820"	"uncharacterized protein E=1e-31"	NA	NA	"Segkk3578_pilon"	104682	106365
"comp82647_c0_seq1"	7.09989043238094e-05	"isogroup82647"	NA	NA	NA	"Segkk3990_pilon"	2652	2865
"comp12946_c0_seq1"	7.13658038072352e-05	"isogroup12946"	"Predicted coiled-coil protein"	NA	NA	"Segkk3554_pilon"	0	14452
"comp7011_c0_seq1"	7.15020223533843e-05	"isogroup7011"	"dolichyl-diphosphooligosaccharide--protein glycosyltransferase [EC:2.4.1.119] E=9e-83"	"GO:0004579;GO:0008250"	NA	"Segkk2272_pilon"	12787	33442
"comp52774_c0_seq1"	7.29140472145499e-05	"isogroup52774"	NA	NA	NA	"Segkk3718_pilon"	17704	18279
"comp11532_c0_seq1"	7.33250610412361e-05	"isogroup11532"	"Ankyrin"	NA	"Cell wall/membrane/envelope biogenesis"	"Segkk1284_pilon"	25814	26900
"comp8437_c0_seq1"	7.33250610412361e-05	"isogroup8437"	NA	NA	NA	"Segkk3810_pilon"	3793	20864
"comp40275_c0_seq1"	7.49770366591213e-05	"isogroup40275"	"Amino acid transporters"	"GO:0005179;GO:0005576;GO:0005279;GO:0006865;GO:0016020"	"Amino acid transport and metabolism"	"Segkk1771_pilon"	86667	88456
"comp5001_c0_seq1"	7.54013573508427e-05	"isogroup5001"	"Corticosteroid 11-beta-dehydrogenase and related short chain-type dehydrogenases ; retinol dehydrogenase 16 [EC:1.1.1.-] E=2e-92"	"GO:0008152;GO:0016491;GO:0003858;GO:0004745;GO:0047560"	"Secondary metabolites biosynthesis, transport and catabolism"	"Segkk2432_pilon"	201205	217409
"comp4173_c0_seq1"	8.42627060170563e-05	"isogroup4173"	NA	NA	NA	"Segkk1452_pilon"	48003	64163
"comp31803_c0_seq1"	8.86321144386071e-05	"isogroup31803"	NA	NA	NA	"Segkk2777_pilon"	40848	55709
"comp19427_c0_seq1"	9.08440155730026e-05	"isogroup19427"	"Attractin and platelet-activating factor acetylhydrolase ; F-box protein 42 E=2e-159"	"GO:0005509;GO:0005198;GO:0004872;GO:0016020;GO:0007275;GO:0003824"	"Defense mechanisms"	"Segkk1332_pilon"	20449	27545
"comp21677_c0_seq1"	9.221492603363e-05	"isogroup21677"	"polyadenylate-binding protein E=3e-08"	NA	NA	"Segkk2814_pilon"	21706	24451
"comp36923_c0_seq1"	9.25777087245609e-05	"isogroup36923"	"Heavy metal exporter HMT1, ABC superfamily ; ATP-binding cassette, subfamily B (MDR/TAP), member 6 E=1e-43"	"GO:0005524;GO:0006810;GO:0016021;GO:0042626;GO:0016887;GO:0000166;GO:0017111"	"Inorganic ion transport and metabolism"	"Segkk2772_pilon"	52851	63404
"comp34585_c0_seq1"	9.43111385338857e-05	"isogroup34585"	NA	NA	NA	"Segkk3851_pilon"	62298	62709
"comp11204_c0_seq1"	9.6014071437117e-05	"isogroup11204"	NA	NA	NA	"Segkk3250_pilon"	4044	32777
"comp5269_c0_seq1"	9.72576561545171e-05	"isogroup5269"	"Attractin and platelet-activating factor acetylhydrolase ; F-box protein 42 E=6e-14"	"GO:0005198;GO:0004872;GO:0016020;GO:0007275"	"Defense mechanisms"	"Segkk3325_pilon"	1554	16312
"comp5122_c0_seq1"	0.000100779665238967	"isogroup5122"	NA	NA	NA	"Segkk1489_pilon"	110782	111628
"comp20382_c0_seq1"	0.000106747957204607	"isogroup20382"	NA	NA	NA	"Segkk27_pilon"	18548	20031
"comp38172_c0_seq1"	0.000108274668732017	"isogroup38172"	"Intermediate filament-like protein, sorting nexins, and related proteins containing PX (PhoX) domain(s)"	NA	"Cell cycle control, cell division, chromosome partitioning"	"Segkk3775_pilon"	51365	57879
"comp59817_c0_seq1"	0.000110726132067433	"isogroup59817"	"5-3 exonuclease ; DNA excision repair protein ERCC-5 E=6e-82"	"GO:0003677;GO:0004518;GO:0003697;GO:0004519;GO:0005634;GO:0006289;GO:0006281;GO:0008852"	"Replication, recombination and repair"	"Segkk2596_pilon"	260709	272134
"comp10155_c0_seq1"	0.000115278603825275	"isogroup10155"	"Serine/threonine protein kinase ; NIMA (never in mitosis gene a)-related kinase [EC:2.7.11.1] E=1e-94"	"GO:0004672;GO:0005524;GO:0006468;GO:0004713;GO:0004674;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605"	NA	"Segkk1819_pilon"	72350	96858
"comp3492_c0_seq1"	0.000115278603825275	"isogroup3492"	"Serine/threonine protein kinase ; protein kinase [EC:2.7.1.37] E=2e-43"	"GO:0004672;GO:0005524;GO:0006468;GO:0004674"	"Signal transduction mechanisms"	"Segkk3728_pilon"	17473	32526
"comp24474_c0_seq1"	0.000117467794888835	"isogroup24474"	"Cytoplasmic Zn-finger protein BRAP2 (BRCA1 associated protein) ; BRCA1-associated protein [EC:6.3.2.19] E=7e-45"	"GO:0000151;GO:0004842;GO:0008270;GO:0016567"	NA	"Segkk3192_pilon"	135403	138207
"comp29155_c0_seq1"	0.000118577439385126	"isogroup29155"	"Uncharacterized conserved protein"	NA	NA	"Segkk2782_pilon"	320559	328992
"comp16187_c0_seq1"	0.00012232438424196	"isogroup16187"	"Chromatin remodeling complex RSC, subunit RSC1/Polybromo and related proteins ; protein polybromo-1 E=4e-167"	"GO:0003677;GO:0006355;GO:0004402"	"Chromatin structure and dynamics"	"Segkk4255_pilon"	178499	196126
"comp43497_c0_seq1"	0.00012232438424196	"isogroup43497"	NA	NA	NA	"Segkk837_pilon"	201423	201843
"comp7937_c0_seq1"	0.000124185290220145	"isogroup7937"	"Uncharacterized conserved protein, contains C1, PH and RUN domains"	NA	"Signal transduction mechanisms"	"Segkk2194_pilon"	116480	134927
"comp14424_c0_seq1"	0.000125246056108446	"isogroup14424"	"Cytoskeleton-associated protein and related proteins ; CAP-Gly domain-containing linker protein 2 E=7e-16"	"GO:0003676;GO:0005622;GO:0006355;GO:0004672;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605"	"Cytoskeleton"	"Segkk2142_pilon"	315913	328325
"comp2919_c0_seq1"	0.000125246056108446	"isogroup2919"	NA	NA	NA	"Segkk663_pilon"	150383	153284
"comp50279_c0_seq1"	0.000130796122619937	"isogroup50279"	"Copine"	NA	"Signal transduction mechanisms"	"Segkk4066_pilon"	32673	33370
"comp29444_c0_seq1"	0.000132098691979589	"isogroup29444"	NA	NA	NA	"Segkk1558_pilon"	24785	29226
"comp10238_c0_seq1"	0.000133573962921152	"isogroup10238"	"folylpolyglutamate synthase [EC:6.3.2.17] E=1e-119"	"GO:0004326"	NA	"Segkk3361_pilon"	156419	170994
"comp6430_c0_seq1"	0.000139209578388166	"isogroup6430"	"Molecular chaperone (DnaJ superfamily) ; DnaJ homolog subfamily C member 3 E=3e-113"	"GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077"	"Posttranslational modification, protein turnover, chaperones"	"Segkk143_pilon"	3890	13164
"comp26062_c0_seq1"	0.000140445800793045	"isogroup26062"	"Ribosome recycling factor"	"GO:0006412"	"Translation, ribosomal structure and biogenesis"	"Segkk4244_pilon"	3167	11168
"comp3723_c0_seq1"	0.000140445800793045	"isogroup3723"	NA	NA	NA	"Segkk471_pilon"	101182	107371
"comp19247_c0_seq1"	0.000141549678716963	"isogroup19247"	"Zinc carboxypeptidase"	"GO:0004182;GO:0006508"	"Amino acid transport and metabolism"	"Segkk2093_pilon"	22612	31715
"comp8761_c0_seq1"	0.000142911430026675	"isogroup8761"	"RNA 3-terminal phosphate cyclase ; RNA 3-terminal phosphate cyclase-like protein E=3e-68"	"GO:0003963"	"RNA processing and modification "	"Segkk2102_pilon"	108397	117142
"comp21549_c0_seq1"	0.000146484593687832	"isogroup21549"	"8-oxoguanine DNA glycosylase ; N-glycosylase/DNA lyase [EC:3.2.2.- 4.2.99.18] E=4e-160"	"GO:0003677;GO:0006284;GO:0008534"	"Replication, recombination and repair"	"Segkk1511_pilon"	51685	56698
"comp977_c0_seq1"	0.000148577657477467	"isogroup977"	"Polytopic membrane protein Prominin ; prominin E=1e-107"	"GO:0016021"	NA	"Segkk3826_pilon"	574	21870
"comp19905_c0_seq1"	0.000152993856187014	"isogroup19905"	NA	NA	NA	"Segkk4020_pilon"	97453	106028
"comp33403_c0_seq1"	0.000152993856187014	"isogroup33403"	"endonuclease G, mitochondrial E=2e-26"	"GO:0004519"	NA	"Segkk3173_pilon"	19074	21571
"comp9803_c0_seq1"	0.00015448817466124	"isogroup9803"	"RhoGEF GTPase ; vav oncogene E=2e-21"	"GO:0005089"	"Signal transduction mechanisms"	"Segkk837_pilon"	253617	274847
"comp2682_c0_seq1"	0.000154983311494729	"isogroup2682"	NA	NA	NA	"Segkk2109_pilon"	82252	119690
"comp12833_c0_seq1"	0.000155130219994154	"isogroup12833"	"Sodium-neurotransmitter symporter ; neurotransmitter:Na+ symporter, NSS family E=4e-60"	"GO:0005328;GO:0005887;GO:0006836;GO:0016020;GO:0007268"	"Signal transduction mechanisms"	"Segkk549_pilon"	30402	40638
"comp39292_c0_seq1"	0.000156159789566464	"isogroup39292"	NA	NA	NA	"Segkk469_pilon"	144777	149829
"comp28026_c0_seq1"	0.000172506708180704	"isogroup28026"	"Serine protease ; HtrA serine peptidase 1 [EC:3.4.21.-] E=1e-152"	"GO:0004295;GO:0006508;GO:0005515;GO:0004252;GO:0004289;GO:0008132;GO:0008243;GO:0008991;GO:0016808"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1707_pilon"	163053	167748
"comp22275_c0_seq1"	0.000183926011745544	"isogroup22275"	"Uncharacterized conserved protein"	"GO:0005554"	NA	"Segkk1831_pilon"	7993	10720
"comp2853_c0_seq1"	0.000183926011745544	"isogroup2853"	"interleukin 11 receptor alpha E=9e-47"	"GO:0004921"	NA	"Segkk3845_pilon"	67612	78175
"comp3070_c0_seq1"	0.000195109172423094	"isogroup3070"	"Transcriptional coactivator p100"	"GO:0003676"	"Transcription"	"Segkk2758_pilon"	333745	360879
"comp34183_c0_seq1"	0.000196878692270537	"isogroup34183"	"26S proteasome regulatory complex, ATPase RPT3 ; mitochondrial chaperone BCS1 E=3e-124"	"GO:0000166;GO:0017111;GO:0005524;GO:0005634;GO:0005737;GO:0016787;GO:0030163;GO:0043248"	"Posttranslational modification, protein turnover, chaperones"	"Segkk1501_pilon"	32487	37221
"comp8822_c0_seq1"	0.000197273170557867	"isogroup8822"	"Mitochondrial fatty acid anion carrier protein/Uncoupling protein ; solute carrier family 25 (mitochondrial dicarboxylate transporter), member 10 E=2e-60"	"GO:0005488;GO:0006810;GO:0016020;GO:0005739;GO:0006839;GO:0005743;GO:0005215;GO:0005310"	"Energy production and conversion"	"Segkk1641_pilon"	122255	129429
"comp9517_c0_seq1"	0.000201867727553806	"isogroup9517"	"Protein-L-isoaspartate(D-aspartate) O-methyltransferase ; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77] E=7e-62"	"GO:0008757;GO:0004719;GO:0006464"	"Posttranslational modification, protein turnover, chaperones"	"Segkk2806_pilon"	45996	52728
"comp20902_c0_seq1"	0.00020451309673768	"isogroup20902"	"von Willebrand factor and related coagulation proteins ; meprin A, beta [EC:3.4.24.18] E=2e-80"	"GO:0016020;GO:0004238;GO:0017090;GO:0002226;GO:0042381"	"Defense mechanisms"	"Segkk2763_pilon"	32945	72770
"comp7699_c0_seq1"	0.000208343655389333	"isogroup7699"	"Predicted dual-specificity phosphatase ; kinesin family member 1/13/14 E=2e-24"	NA	NA	"Segkk4164_pilon"	0	1693
"comp50235_c0_seq1"	0.000213340046545576	"isogroup50235"	NA	NA	NA	"Segkk704_pilon"	1889	3624
"comp55302_c0_seq1"	0.000213824240865391	"isogroup55302"	NA	NA	NA	"Segkk2722_pilon"	266257	267013
"comp44379_c0_seq1"	0.000214983249614832	"isogroup44379"	"Crk family adapters"	NA	"Signal transduction mechanisms"	"Segkk1917_pilon"	54014	61186
"comp29686_c0_seq1"	0.000215676442630703	"isogroup29686"	"Voltage-gated Ca2+ channels, alpha1 subunits ; voltage-dependent calcium channel N type alpha-1B E=2e-132"	"GO:0005261;GO:0006812;GO:0016020;GO:0005245;GO:0005891;GO:0006816;GO:0005216;GO:0006811;GO:0004675;GO:0004676;GO:0004677;GO:0004679;GO:0004680;GO:0004681;GO:0004683;GO:0004686;GO:0004688;GO:0004689;GO:0004690;GO:0004692;GO:0004693;GO:0004694;GO:0004695;GO:0004696;GO:0004697;GO:0004698;GO:0004700;GO:0004701;GO:0004702;GO:0004703;GO:0004704;GO:0004705;GO:0004706;GO:0004707;GO:0004708;GO:0004709;GO:0004710;GO:0004711;GO:0004712;GO:0004714;GO:0004715;GO:0004716;GO:0004718;GO:0008338;GO:0008339;GO:0008349;GO:0008384;GO:0008443;GO:0008545;GO:0008607;GO:0008819;GO:0016307;GO:0016538;GO:0016773;GO:0016908;GO:0016909;GO:0018720;GO:0019199;GO:0019912;GO:0019914;GO:0035004;GO:0042556;GO:0042557;GO:0007268"	"Inorganic ion transport and metabolism"	"Segkk464_pilon"	261944	280638
"comp25790_c0_seq1"	0.000219030710569143	"isogroup25790"	"F-box protein containing LRR"	NA	NA	"Segkk2754_pilon"	233245	239301
"comp14261_c0_seq1"	0.000221586784544423	"isogroup14261"	"Radixin, moesin and related proteins of the ERM family ; radixin E=6e-26"	"GO:0005856;GO:0005737;GO:0008092;GO:0016020;GO:0004725;GO:0004727"	NA	"Segkk1295_pilon"	107859	116543
"comp31226_c0_seq1"	0.00023549326358533	"isogroup31226"	"cAMP-dependent protein kinase catalytic subunit (PKA) ; protein kinase, cGMP-dependent [EC:2.7.11.12] E=6e-138"	"GO:0004672;GO:0005524;GO:0006468;GO:0004674;GO:0004713;GO:0004682;GO:0004691;GO:0005952;GO:0005956;GO:0008603;GO:0008605;GO:0004692;GO:0007268;GO:0048167"	"Signal transduction mechanisms"	"Segkk584_pilon"	61926	75480
"comp5181_c0_seq1"	0.000239480290897024	"isogroup5181"	"Phosphatidylinositol 4-kinase ; phosphatidylinositol 4-kinase [EC:2.7.1.67] E=3e-38"	"GO:0016773;GO:0004428;GO:0004430"	"Signal transduction mechanisms"	"Segkk4304_pilon"	14844	29674
"comp2400_c0_seq1"	0.000245772619894243	"isogroup2400"	"Molecular chaperone (DnaJ superfamily) ; DnaJ homolog subfamily B member 6 E=4e-38"	"GO:0006457;GO:0031072;GO:0051082;GO:0006950;GO:0033554;GO:0061077"	"Posttranslational modification, protein turnover, chaperones"	"Segkk3690_pilon"	31687	40831
"comp32358_c0_seq1"	0.000251778537848568	"isogroup32358"	NA	NA	NA	"Segkk2200_pilon"	110437	117587
"comp24108_c0_seq1"	0.000254343091517681	"isogroup24108"	"Transcription factor IIIC box B binding (alpha) subunit"	NA	"Transcription"	"Segkk1641_pilon"	80807	101784
"comp1651_c0_seq1"	0.000254387800911492	"isogroup1651"	"Crk family adapters ; growth factor receptor-binding protein 2 E=1e-14"	"GO:0007242;GO:0005099"	"Signal transduction mechanisms"	"Segkk434_pilon"	28512	38599
"comp1046_c0_seq1"	0.00025531140168145	"isogroup1046"	NA	NA	NA	"Segkk514_pilon"	85450	85593
"comp26723_c0_seq1"	0.000256508788780579	"isogroup26723"	NA	NA	NA	"Segkk3515_pilon"	113891	115509
"comp19924_c0_seq1"	0.000267012281510356	"isogroup19924"	NA	NA	NA	"Segkk2716_pilon"	222089	222661
"comp15723_c0_seq1"	0.0002736837871939	"isogroup15723"	"Vacuolar sorting protein VPS1, dynamin, and related proteins"	"GO:0007242"	"Intracellular trafficking, secretion, and vesicular transport"	"Segkk4279_pilon"	24043	36885
"comp7571_c0_seq1"	0.000280570291510189	"isogroup7571"	"Histone acetyltransferase SAGA/ADA, catalytic subunit PCAF/GCN5 and related proteins ; histone acetyltransferase [EC:2.3.1.48] E=9e-76"	"GO:0040029;GO:0016570"	"Transcription"	"Segkk1797_pilon"	61448	78629
"comp5408_c0_seq1"	0.000283338776138259	"isogroup5408"	"FOG: TPR repeat ; NF-kappa-B inhibitor-like protein 2 E=3e-13"	"GO:0002226;GO:0045824"	NA	"Segkk3472_pilon"	109391	113565
"comp15722_c0_seq1"	0.000286277334273033	"isogroup15722"	"Proteins containing BTB/POZ and Kelch domains, involved in regulatory/signal transduction processes ; kelch-like protein 18 E=4e-157"	"GO:0005515"	"Signal transduction mechanisms"	"Segkk389_pilon"	396492	407567
"comp64135_c0_seq1"	0.000286277334273033	"isogroup64135"	NA	NA	NA	"Segkk4255_pilon"	312820	322590
"comp10903_c0_seq1"	0.000288163418128986	"isogroup10903"	NA	NA	NA	"Segkk3112_pilon"	266908	278447
"comp16327_c0_seq1"	0.000289384488399796	"isogroup16327"	"Purine nucleoside phosphorylase ; purine-nucleoside phosphorylase [EC:2.4.2.1] E=3e-101"	"GO:0016763;GO:0006508;GO:0008237;GO:0008270;GO:0004731;GO:0006139"	"Nucleotide transport and metabolism"	"Segkk2445_pilon"	92110	99127
"comp560_c0_seq1"	0.000297522203658706	"isogroup560"	"Cytochrome c oxidase, subunit VIIc/COX8"	"GO:0004129;GO:0006118;GO:0009481;GO:0009482;GO:0009483;GO:0009485;GO:0006950;GO:0006979;GO:0034599"	"Energy production and conversion"	"Segkk4302_pilon"	125496	127099
"comp23322_c0_seq1"	0.000298860517531112	"isogroup23322"	"Lipoate-protein ligase A ; lipoyltransferase 1 E=9e-47"	"GO:0003824;GO:0006464"	"Coenzyme transport and metabolism"	"Segkk1755_pilon"	60272	72471
"comp2673_c0_seq1"	0.000304202759840024	"isogroup2673"	NA	NA	NA	"Segkk4306_pilon"	226190	227008
"comp64464_c0_seq1"	0.000305395661547349	"isogroup64464"	NA	NA	NA	"Segkk3417_pilon"	217986	218239
"comp8558_c0_seq1"	0.000311196972608774	"isogroup8558"	NA	NA	NA	"Segkk2325_pilon"	135115	135922
"comp8568_c0_seq1"	0.000331395407315071	"isogroup8568"	"Collagens (type IV and type XIII), and related proteins ; collagen, type XII, alpha E=1e-25"	"GO:0005529"	"Extracellular structures"	"Segkk2067_pilon"	4429	8211
"comp33374_c0_seq1"	0.000333460294091847	"isogroup33374"	"Galactoside-binding lectin ; Notch E=8e-09"	"GO:0005529"	NA	"Segkk2832_pilon"	197207	204341
"comp71253_c0_seq1"	0.00034521331946063	"isogroup71253"	"GABA receptor ; gamma-aminobutyric acid (GABA) receptor, invertebrate E=8e-13"	"GO:0004890;GO:0005216;GO:0006811;GO:0016020;GO:0005230;GO:0016021;GO:0045211;GO:0030594;GO:0006810"	"Signal transduction mechanisms"	"Segkk3048_pilon"	84796	86158
"comp79654_c0_seq1"	0.00034521331946063	"isogroup79654"	NA	NA	NA	"Segkk2468_pilon"	366080	366405
"comp5069_c0_seq1"	0.000346854464229401	"isogroup5069"	"Beta-Glucuronidase GUSB (glycosylhydrolase superfamily 2) ; beta-glucuronidase [EC:3.2.1.31] E=3e-138"	"GO:0004566"	"Carbohydrate transport and metabolism"	"Segkk1388_pilon"	61526	68321
"comp10723_c0_seq1"	0.000353454707974832	"isogroup10723"	NA	NA	NA	"Segkk3423_pilon"	45878	46904
"comp59086_c0_seq1"	0.000361055841181285	"isogroup59086"	NA	NA	NA	"Segkk3976_pilon"	14712	15365
"comp18618_c0_seq1"	0.000362756883813698	"isogroup18618"	"NACHT, LRR and PYD domains-containing protein 3 E=5e-10"	NA	NA	"Segkk99_pilon"	6698	7139
"comp22425_c0_seq1"	0.000362756883813698	"isogroup22425"	NA	NA	NA	"Segkk644_pilon"	32055	32845
"comp35313_c0_seq1"	0.000364520797670025	"isogroup35313"	"Myosin class V heavy chain ; myosin I E=1e-176"	"GO:0003774;GO:0005524;GO:0016459"	"Cytoskeleton"	"Segkk3422_pilon"	170556	177526
"comp40461_c0_seq1"	0.000370760056471632	"isogroup40461"	NA	NA	NA	"Segkk1597_pilon"	51304	56329
"comp6787_c0_seq1"	0.000372757540248699	"isogroup6787"	NA	NA	NA	"Segkk3643_pilon"	104796	110598
"comp3973_c0_seq1"	0.000374802532974506	"isogroup3973"	"Uncharacterized conserved protein"	NA	NA	"Segkk2637_pilon"	59266	66838
"comp25495_c0_seq1"	0.00038168337845337	"isogroup25495"	NA	NA	NA	"Segkk1031_pilon"	84240	84620
"comp13217_c0_seq1"	0.00038822040782852	"isogroup13217"	NA	NA	NA	"Segkk1198_pilon"	30218	31679
"comp68257_c0_seq1"	0.000391181220815571	"isogroup68257"	NA	NA	NA	"Segkk2198_pilon"	226171	226356
"comp74507_c0_seq1"	0.000393000644887503	"isogroup74507"	"Ca2+-activated K+ channel proteins (intermediate/small conductance classes)"	"GO:0005267;GO:0006813;GO:0016020"	"Inorganic ion transport and metabolism"	"Segkk4355_pilon"	79545	86801
"comp24520_c0_seq1"	0.000395198300112981	"isogroup24520"	"Uncharacterized conserved protein"	NA	NA	"Segkk183_pilon"	4438	12626
"comp1369_c0_seq1"	0.000399535913894685	"isogroup1369"	"Ca2+-dependent lipid-binding protein CLB1/vesicle protein vp115/Granuphilin A, contains C2 domain ; phosphatidylinositol-4-phosphate 3-kinase [EC:2.7.1.154] E=1e-15"	"GO:0035005"	NA	"Segkk571_pilon"	11328	32963
"comp58721_c0_seq1"	0.000400933626618566	"isogroup58721"	"Protein tyrosine phosphatase ; protein tyrosine phosphatase, receptor type, D [EC:3.1.3.48] E=4e-33"	"GO:0005001"	"Signal transduction mechanisms"	"Segkk4267_pilon"	130054	179013
"comp72_c0_seq1"	0.000416583835093559	"isogroup72"	"60S ribosomal protein L22 ; large subunit ribosomal protein L17e E=1e-63"	"GO:0003735;GO:0005622;GO:0005840;GO:0006412;GO:0015934;GO:0022625;GO:0042254"	"Translation, ribosomal structure and biogenesis"	"Segkk190_pilon"	55965	60919
"comp21850_c0_seq1"	0.000417284445568565	"isogroup21850"	NA	NA	NA	"Segkk3957_pilon"	215462	215851
